RosTime,Stream,GTOdomX,GTOdomY,GTOdomZ,GTQX,GTQY,GTQZ,GTQW,GTYaw,VIOX,VIOY,VIOZ,VIOQX,VIOQY,VIOQZ,VIOQW,VIOYaw
1776946023.999686956,GT,2.00147128105,0.99373036623,1.45007455349,0.0127388332763,-0.0012812122038,0.0786301320515,0.996821673414,0.157378276392,,,,,,,,
1776946024.014690161,GT,2.00149297714,0.993285834789,1.45160365105,0.0129503801684,-0.00121066628005,0.080859700397,0.996640610548,0.161852126677,,,,,,,,
1776946024.008689880,VIO,,,,,,,,,1.99624152372,1.15815985386,1.46295189159,0.0139385993494,-0.000949418368493,0.056215051229,0.998320931398,0.112452383943
1776946024.029692888,VIO,,,,,,,,,1.9957974912,1.16272809234,1.46680057224,0.014050272085,-0.000894129622031,0.0616084601827,0.998001096202,0.123258120134
1776946024.038689137,GT,2.00153589249,0.992333173752,1.4547328949,0.013171421297,-0.00109179174921,0.0853839961177,0.996260614552,0.170933509869,,,,,,,,
1776946024.044688940,VIO,,,,,,,,,1.99547334574,1.16591216483,1.46960998813,0.0141138539718,-0.000857488683649,0.0654913606552,0.997752948138,0.131039720212
1776946024.053690910,VIO,,,,,,,,,1.9952787061,1.16779495325,1.47132293498,0.0141426923953,-0.000838741325876,0.067856807929,0.997594473913,0.135781140223
1776946024.059692144,GT,2.00162220001,0.990168809891,1.46126079559,0.0133343340173,-0.000975918864314,0.094700515082,0.995416033832,0.189643377002,,,,,,,,
1776946024.059692144,VIO,,,,,,,,,1.99514774675,1.1690383541,1.4724783037,0.0141606631849,-0.000827716468524,0.0694440410298,0.99748499521,0.138963057176
1776946024.068695068,VIO,,,,,,,,,1.99494854885,1.17088667614,1.47422722481,0.014205947141,-0.000812820373078,0.071832717947,0.997315191412,0.14375217627
1776946024.074691057,VIO,,,,,,,,,1.99481477173,1.17210582158,1.47540041165,0.0142662665859,-0.000807228987077,0.0734422183413,0.997197103177,0.146979333801
1776946024.074691057,GT,2.00165224075,0.989370048046,1.46350991726,0.0133722102057,-0.000955694303391,0.0978809163553,0.995107856068,0.196033727838,,,,,,,,
1776946024.083693981,VIO,,,,,,,,,2.00033327423,1.16481920318,1.47369022722,0.0155643873496,-0.00140461016521,0.0702909759303,0.997404108483,0.140638195693
1776946024.089692831,VIO,,,,,,,,,2.00037328813,1.16578459407,1.47481424978,0.0156823513064,-0.00140926755269,0.0719227117194,0.997285917559,0.143908860242
1776946024.098693848,GT,2.00166749954,0.988956332207,1.46464538574,0.0134122582739,-0.000947662035814,0.0994846039838,0.994948288095,0.19925661063,,,,,,,,
1776946024.098693848,VIO,,,,,,,,,2.00043288129,1.16721244758,1.47651231789,0.015818053372,-0.00140709422781,0.0743836839904,0.997103242814,0.148842857555
1776946024.104698896,VIO,,,,,,,,,2.00047190549,1.16815082217,1.47765419689,0.0158822179762,-0.00140609285337,0.076039174498,0.99697734277,0.152162570847
1776946024.113694906,VIO,,,,,,,,,2.00052870846,1.16953281338,1.47937711347,0.0159471563164,-0.00142434884235,0.0785401226376,0.996782377739,0.157178006888
1776946024.119695187,VIO,,,,,,,,,2.00056483234,1.17043987093,1.4805324519,0.0159731620093,-0.00143480602901,0.0802094111919,0.996649010326,0.160526311511
1776946024.119695187,GT,2.00178432465,0.98578619957,1.47276055813,0.0139756457497,-0.000913544161036,0.110969494068,0.993725144372,0.222351134791,,,,,,,,
1776946024.128695965,VIO,,,,,,,,,1.99993914356,1.13177398476,1.46473501381,0.0143940012919,-0.000860721249001,0.0854659108643,0.996236743935,0.171098860874
